Kode Wilayah,Kabupaten,IDE Kapanewan,KAPANEWON,ID Kelurahan,KALURAHAN/KELURAHAN,ID Pedukuhan,PADUKUHAN,RT,RW,Luas Wilayah,Jumlah Penduduk
34.01.04.2004,KULON PROGO,4,GALUR,4,KARANGSEWU,2,Boro Kidul,,,,
34.01.04.2004,KULON PROGO,4,GALUR,4,KARANGSEWU,3,Bedoyo,,,,
34.01.04.2004,KULON PROGO,4,GALUR,4,KARANGSEWU,4,Gupit,,,,
34.01.04.2004,KULON PROGO,4,GALUR,4,KARANGSEWU,5,Siliran I,,,,
34.01.04.2004,KULON PROGO,4,GALUR,4,KARANGSEWU,6,Siliran II,,,,
34.01.04.2004,KULON PROGO,4,GALUR,4,KARANGSEWU,7,Wonopeti,,,,
34.01.04.2004,KULON PROGO,4,GALUR,4,KARANGSEWU,8,Mabeyan,,,,
34.01.04.2004,KULON PROGO,4,GALUR,4,KARANGSEWU,9,Sorogaten I,,,,
34.01.04.2004,KULON PROGO,4,GALUR,4,KARANGSEWU,10,Sorogaten II,,,,
34.01.04.2004,KULON PROGO,4,GALUR,4,KARANGSEWU,11,Bapangan,,,,
34.01.04.2004,KULON PROGO,4,GALUR,4,KARANGSEWU,12,Sewugalur,,,,
34.01.04.2004,KULON PROGO,4,GALUR,4,KARANGSEWU,13,Dalen,,,,
34.01.04.2004,KULON PROGO,4,GALUR,4,KARANGSEWU,14,Kempleng I,,,,
34.01.04.2004,KULON PROGO,4,GALUR,4,KARANGSEWU,15,Kempleng II,,,,
34.01.04.2004,KULON PROGO,4,GALUR,4,KARANGSEWU,16,Barongan,,,,
34.01.04.2004,KULON PROGO,4,GALUR,4,KARANGSEWU,17,Imorenggo,,,,
34.01.04.2005,KULON PROGO,4,GALUR,5,TIRTORAHAYU,1,Sangiran,,,,
34.01.04.2005,KULON PROGO,4,GALUR,5,TIRTORAHAYU,2,Barahan,,,,
34.01.04.2005,KULON PROGO,4,GALUR,5,TIRTORAHAYU,3,Pringinan,,,,
34.01.04.2005,KULON PROGO,4,GALUR,5,TIRTORAHAYU,4,Jogonalan,,,,
34.01.04.2005,KULON PROGO,4,GALUR,5,TIRTORAHAYU,5,Pendekan,,,,
34.01.04.2005,KULON PROGO,4,GALUR,5,TIRTORAHAYU,6,Kauman,,,,
34.01.04.2005,KULON PROGO,4,GALUR,5,TIRTORAHAYU,7,Sorobayan,,,,
34.01.04.2005,KULON PROGO,4,GALUR,5,TIRTORAHAYU,8,Derpoyudan,,,,
34.01.04.2005,KULON PROGO,4,GALUR,5,TIRTORAHAYU,9,Potrowangsan,,,,
34.01.04.2005,KULON PROGO,4,GALUR,5,TIRTORAHAYU,10,Patuk Kidul,,,,
34.01.04.2005,KULON PROGO,4,GALUR,5,TIRTORAHAYU,11,Patuk Tengah,,,,
34.01.04.2005,KULON PROGO,4,GALUR,5,TIRTORAHAYU,12,Patuk Lor,,,,
34.01.04.2005,KULON PROGO,4,GALUR,5,TIRTORAHAYU,13,Sungapan Lor,,,,
34.01.04.2005,KULON PROGO,4,GALUR,5,TIRTORAHAYU,14,Sungapan Kidul,,,,
34.01.04.2006,KULON PROGO,4,GALUR,6,PANDOWAN,1,Pandowan I,,,,
34.01.04.2006,KULON PROGO,4,GALUR,6,PANDOWAN,2,Pandowan II,,,,
34.01.04.2006,KULON PROGO,4,GALUR,6,PANDOWAN,3,Prembulan,,,,
34.01.04.2007,KULON PROGO,4,GALUR,7,BROSOT,1,Kutan,,,,
34.01.04.2007,KULON PROGO,4,GALUR,7,BROSOT,2,Brosot,,,,
34.01.04.2007,KULON PROGO,4,GALUR,7,BROSOT,3,Pulo,,,,
34.01.04.2007,KULON PROGO,4,GALUR,7,BROSOT,4,Klampok,,,,
34.01.04.2007,KULON PROGO,4,GALUR,7,BROSOT,5,Bantengan Lor,,,,
34.01.04.2007,KULON PROGO,4,GALUR,7,BROSOT,6,Bantengan Kidul,,,,
34.01.04.2007,KULON PROGO,4,GALUR,7,BROSOT,7,Nepi,,,,
34.01.04.2007,KULON PROGO,4,GALUR,7,BROSOT,8,Modinan,,,,
34.01.04.2007,KULON PROGO,4,GALUR,7,BROSOT,9,Karang ,,,,
34.01.04.2007,KULON PROGO,4,GALUR,7,BROSOT,10,Jeronan,,,,
34.01.05.2001,KULON PROGO,5,LENDAH,1,WAHYUHARJO,1,Bulu,,,,
34.01.05.2001,KULON PROGO,5,LENDAH,1,WAHYUHARJO,2,Maesan Wetan,,,,
34.01.05.2001,KULON PROGO,5,LENDAH,1,WAHYUHARJO,3,Maesan Kulon,,,,
34.01.05.2001,KULON PROGO,5,LENDAH,1,WAHYUHARJO,4,Sungapan Kidul,,,,
34.01.05.2001,KULON PROGO,5,LENDAH,1,WAHYUHARJO,5,Sungapan Lor,,,,
34.01.05.2002,KULON PROGO,5,LENDAH,2,BUMIREJO,1,Carikan,,,,
34.01.05.2002,KULON PROGO,5,LENDAH,2,BUMIREJO,2,Dukuh,,,,
34.01.05.2002,KULON PROGO,5,LENDAH,2,BUMIREJO,3,Cabean,,,,
34.01.05.2002,KULON PROGO,5,LENDAH,2,BUMIREJO,4,Kalangan,,,,
34.01.05.2002,KULON PROGO,5,LENDAH,2,BUMIREJO,5,Senik,,,,
34.01.05.2002,KULON PROGO,5,LENDAH,2,BUMIREJO,6,Jogahan,,,,
34.01.05.2002,KULON PROGO,5,LENDAH,2,BUMIREJO,7,Bangeran,,,,
34.01.05.2002,KULON PROGO,5,LENDAH,2,BUMIREJO,8,Bonosoro,,,,
34.01.05.2002,KULON PROGO,5,LENDAH,2,BUMIREJO,9,Tempel,,,,
34.01.05.2002,KULON PROGO,5,LENDAH,2,BUMIREJO,10,Ngipik,,,,
34.01.05.2002,KULON PROGO,5,LENDAH,2,BUMIREJO,11,Gegunung,,,,
34.01.05.2002,KULON PROGO,5,LENDAH,2,BUMIREJO,12,Panggang,,,,
34.01.05.2002,KULON PROGO,5,LENDAH,2,BUMIREJO,13,Degolan,,,,
34.01.05.2002,KULON PROGO,5,LENDAH,2,BUMIREJO,14,Pereng,,,,
34.01.05.2002,KULON PROGO,5,LENDAH,2,BUMIREJO,15,Sempu,,,,
34.01.05.2003,KULON PROGO,5,LENDAH,3,JATIREJO,1,Kutan,,,,
34.01.05.2003,KULON PROGO,5,LENDAH,3,JATIREJO,2,Botokan,,,,
34.01.05.2003,KULON PROGO,5,LENDAH,3,JATIREJO,3,Lendah,,,,
34.01.05.2003,KULON PROGO,5,LENDAH,3,JATIREJO,4,Sumberrejo,,,,
34.01.05.2003,KULON PROGO,5,LENDAH,3,JATIREJO,5,Jatirejo,,,,
34.01.05.2003,KULON PROGO,5,LENDAH,3,JATIREJO,6,Jimatan,,,,
34.01.05.2003,KULON PROGO,5,LENDAH,3,JATIREJO,7,Bonosoro,,,,
34.01.05.2003,KULON PROGO,5,LENDAH,3,JATIREJO,8,Wonogiri,,,,
34.01.05.2003,KULON PROGO,5,LENDAH,3,JATIREJO,9,Tegalsari,,,,
34.01.05.2003,KULON PROGO,5,LENDAH,3,JATIREJO,10,Jatisari,,,,
34.01.05.2004,KULON PROGO,5,LENDAH,4,SIDOREJO,1,Sapon,,,,
34.01.05.2004,KULON PROGO,5,LENDAH,4,SIDOREJO,2,Gentan,,,,
34.01.05.2004,KULON PROGO,5,LENDAH,4,SIDOREJO,3,Gerjan,,,,
34.01.05.2004,KULON PROGO,5,LENDAH,4,SIDOREJO,4,Ledok,,,,
34.01.05.2004,KULON PROGO,5,LENDAH,4,SIDOREJO,5,Sedan,,,,
34.01.05.2004,KULON PROGO,5,LENDAH,4,SIDOREJO,6,Jekeling,,,,
34.01.05.2004,KULON PROGO,5,LENDAH,4,SIDOREJO,7,Turin,,,,
34.01.05.2004,KULON PROGO,5,LENDAH,4,SIDOREJO,8,Bekelan,,,,
34.01.05.2004,KULON PROGO,5,LENDAH,4,SIDOREJO,9,Geden,,,,
34.01.05.2004,KULON PROGO,5,LENDAH,4,SIDOREJO,10,Senden,,,,
34.01.05.2004,KULON PROGO,5,LENDAH,4,SIDOREJO,11,Diran,,,,
34.01.05.2004,KULON PROGO,5,LENDAH,4,SIDOREJO,12,Kewarakan,,,,
34.01.05.2004,KULON PROGO,5,LENDAH,4,SIDOREJO,13,Jurung,,,,
34.01.05.2004,KULON PROGO,5,LENDAH,4,SIDOREJO,14,Karang,,,,
34.01.05.2005,KULON PROGO,5,LENDAH,5,GULUREJO,1,Klipuh,,,,
34.01.05.2005,KULON PROGO,5,LENDAH,5,GULUREJO,2,Bonorejo,,,,
34.01.05.2005,KULON PROGO,5,LENDAH,5,GULUREJO,3,Kragilan,,,,
34.01.05.2005,KULON PROGO,5,LENDAH,5,GULUREJO,4,Sumurmuling,,,,
34.01.05.2005,KULON PROGO,5,LENDAH,5,GULUREJO,5,Gegulu,,,,
34.01.05.2005,KULON PROGO,5,LENDAH,5,GULUREJO,6,Sembungan,,,,
34.01.05.2005,KULON PROGO,5,LENDAH,5,GULUREJO,7,Wonolopo,,,,
34.01.05.2005,KULON PROGO,5,LENDAH,5,GULUREJO,8,Mendiro,,,,
34.01.05.2005,KULON PROGO,5,LENDAH,5,GULUREJO,9,Pulo,,,,
34.01.05.2005,KULON PROGO,5,LENDAH,5,GULUREJO,10,Pengkol,,,,
34.01.05.2006,KULON PROGO,5,LENDAH,6,NGENTAKREJO,1,Nglatihan I,,,,
34.01.05.2006,KULON PROGO,5,LENDAH,6,NGENTAKREJO,2,Nglatihan II,,,,
34.01.05.2006,KULON PROGO,5,LENDAH,6,NGENTAKREJO,3,Kasihan I,,,,
34.01.05.2006,KULON PROGO,5,LENDAH,6,NGENTAKREJO,4,Kasihan II,,,,
34.01.05.2006,KULON PROGO,5,LENDAH,6,NGENTAKREJO,5,Mirisewu,,,,
34.01.05.2006,KULON PROGO,5,LENDAH,6,NGENTAKREJO,6,Temben,,,,
34.01.05.2006,KULON PROGO,5,LENDAH,6,NGENTAKREJO,7,Pereng,,,,
34.01.05.2006,KULON PROGO,5,LENDAH,6,NGENTAKREJO,8,Bendo,,,,
34.01.06.2001,KULON PROGO,6,SENTOLO,1,DEMANGREJO,1,Demangan,,,,
34.01.06.2001,KULON PROGO,6,SENTOLO,1,DEMANGREJO,2,Karangpatihan,,,,
34.01.06.2001,KULON PROGO,6,SENTOLO,1,DEMANGREJO,3,Kijan,,,,
34.01.06.2001,KULON PROGO,6,SENTOLO,1,DEMANGREJO,4,Belik,,,,
34.01.06.2001,KULON PROGO,6,SENTOLO,1,DEMANGREJO,5,Banaran,,,,
34.01.06.2001,KULON PROGO,6,SENTOLO,1,DEMANGREJO,6,Kenteng,,,,
34.01.06.2002,KULON PROGO,6,SENTOLO,2,SRIKAYANGAN,1,Pendem,,,,
34.01.06.2002,KULON PROGO,6,SENTOLO,2,SRIKAYANGAN,2,Kaliwinong Kidul,,,,
34.01.06.2002,KULON PROGO,6,SENTOLO,2,SRIKAYANGAN,3,Kaliwinong Lor,,,,
34.01.06.2002,KULON PROGO,6,SENTOLO,2,SRIKAYANGAN,4,Klumutan,,,,
34.01.06.2002,KULON PROGO,6,SENTOLO,2,SRIKAYANGAN,5,Malangan,,,,
34.01.06.2002,KULON PROGO,6,SENTOLO,2,SRIKAYANGAN,6,Gowangsan,,,,
34.01.06.2002,KULON PROGO,6,SENTOLO,2,SRIKAYANGAN,7,Panjul,,,,
34.01.06.2002,KULON PROGO,6,SENTOLO,2,SRIKAYANGAN,8,Pergiwatu Kulon,,,,
34.01.06.2002,KULON PROGO,6,SENTOLO,2,SRIKAYANGAN,9,Pergiwatu Wetan,,,,
34.01.06.2002,KULON PROGO,6,SENTOLO,2,SRIKAYANGAN,10,Karangasem Kulon,,,,
34.01.06.2002,KULON PROGO,6,SENTOLO,2,SRIKAYANGAN,11,Karangasem Tengah,,,,
34.01.06.2002,KULON PROGO,6,SENTOLO,2,SRIKAYANGAN,12,Karangasem Wetan,,,,
34.01.06.2002,KULON PROGO,6,SENTOLO,2,SRIKAYANGAN,13,Gunung Puyuh,,,,
34.01.06.2002,KULON PROGO,6,SENTOLO,2,SRIKAYANGAN,14,Kradenan,,,,
34.01.06.2002,KULON PROGO,6,SENTOLO,2,SRIKAYANGAN,15,Kagok,,,,
34.01.06.2003,KULON PROGO,6,SENTOLO,3,TUKSONO,1,Giling,,,,
34.01.06.2003,KULON PROGO,6,SENTOLO,3,TUKSONO,2,Karang,,,,
34.01.06.2003,KULON PROGO,6,SENTOLO,3,TUKSONO,3,Bulak,,,,
34.01.06.2003,KULON PROGO,6,SENTOLO,3,TUKSONO,4,Kalisono,,,,
34.01.06.2003,KULON PROGO,6,SENTOLO,3,TUKSONO,5,Wonobroto,,,,
34.01.06.2003,KULON PROGO,6,SENTOLO,3,TUKSONO,6,Kaliwiru,,,,
34.01.06.2003,KULON PROGO,6,SENTOLO,3,TUKSONO,7,Taruban Kulon,,,,
34.01.06.2003,KULON PROGO,6,SENTOLO,3,TUKSONO,8,Taruban Wetan,,,,
34.01.06.2003,KULON PROGO,6,SENTOLO,3,TUKSONO,9,Gunung Duk,,,,
34.01.06.2003,KULON PROGO,6,SENTOLO,3,TUKSONO,10,Kalisoko,,,,
34.01.06.2003,KULON PROGO,6,SENTOLO,3,TUKSONO,11,Krebet,,,,
34.01.06.2003,KULON PROGO,6,SENTOLO,3,TUKSONO,12,Paten,,,,
34.01.06.2004,KULON PROGO,6,SENTOLO,4,SALAMREJO,1,Klebakan,,,,
34.01.06.2004,KULON PROGO,6,SENTOLO,4,SALAMREJO,2,Mentobayan Kidul,,,,
34.01.06.2004,KULON PROGO,6,SENTOLO,4,SALAMREJO,3,Giyoso,,,,
34.01.06.2004,KULON PROGO,6,SENTOLO,4,SALAMREJO,4,Karang Wetan,,,,
34.01.06.2004,KULON PROGO,6,SENTOLO,4,SALAMREJO,5,Kidulan,,,,
34.01.06.2004,KULON PROGO,6,SENTOLO,4,SALAMREJO,6,Dhisil,,,,
34.01.06.2004,KULON PROGO,6,SENTOLO,4,SALAMREJO,7,Salam,,,,
34.01.06.2004,KULON PROGO,6,SENTOLO,4,SALAMREJO,8,Ngrandu,,,,
34.01.06.2005,KULON PROGO,6,SENTOLO,5,SUKORENO,1,Sidowayah,,,,
34.01.06.2005,KULON PROGO,6,SENTOLO,5,SUKORENO,2,Kalimenur,,,,
34.01.06.2005,KULON PROGO,6,SENTOLO,5,SUKORENO,3,Sokoponco,,,,
34.01.06.2005,KULON PROGO,6,SENTOLO,5,SUKORENO,4,Wora Wari,,,,
34.01.06.2005,KULON PROGO,6,SENTOLO,5,SUKORENO,5,Mertan,,,,
34.01.06.2005,KULON PROGO,6,SENTOLO,5,SUKORENO,6,Ngaglik,,,,
34.01.06.2005,KULON PROGO,6,SENTOLO,5,SUKORENO,7,Blimbing,,,,
34.01.06.2005,KULON PROGO,6,SENTOLO,5,SUKORENO,8,Gembongan,,,,
34.01.06.2005,KULON PROGO,6,SENTOLO,5,SUKORENO,9,Banjaran,,,,
34.01.06.2005,KULON PROGO,6,SENTOLO,5,SUKORENO,10,Suren,,,,
34.01.06.2005,KULON PROGO,6,SENTOLO,5,SUKORENO,11,Banggan,,,,
34.01.06.2005,KULON PROGO,6,SENTOLO,5,SUKORENO,12,Depok,,,,
34.01.06.2005,KULON PROGO,6,SENTOLO,5,SUKORENO,13,Semen,,,,
34.01.06.2006,KULON PROGO,6,SENTOLO,6,KALIAGUNG,1,Kemiri,,,,
34.01.06.2006,KULON PROGO,6,SENTOLO,6,KALIAGUNG,2,Degung,,,,
34.01.06.2006,KULON PROGO,6,SENTOLO,6,KALIAGUNG,3,Kleben,,,,
34.01.06.2006,KULON PROGO,6,SENTOLO,6,KALIAGUNG,4,Jetak,,,,
34.01.06.2006,KULON PROGO,6,SENTOLO,6,KALIAGUNG,5,Kaliwilut,,,,
34.01.06.2006,KULON PROGO,6,SENTOLO,6,KALIAGUNG,6,Tegowanu,,,,
34.01.06.2006,KULON PROGO,6,SENTOLO,6,KALIAGUNG,7,Ngrandu,,,,
34.01.06.2006,KULON PROGO,6,SENTOLO,6,KALIAGUNG,8,Banyunganti Kidul,,,,
34.01.06.2006,KULON PROGO,6,SENTOLO,6,KALIAGUNG,9,Banyunganti Lor,,,,
34.01.06.2006,KULON PROGO,6,SENTOLO,6,KALIAGUNG,10,Kaligalang,,,,
34.01.06.2006,KULON PROGO,6,SENTOLO,6,KALIAGUNG,11,Kalipenten,,,,
34.01.06.2006,KULON PROGO,6,SENTOLO,6,KALIAGUNG,12,Ngolak,,,,
34.01.06.2007,KULON PROGO,6,SENTOLO,7,SENTOLO,1,Malangan,,,,
34.01.06.2007,KULON PROGO,6,SENTOLO,7,SENTOLO,2,Dlaban,,,,
34.01.06.2007,KULON PROGO,6,SENTOLO,7,SENTOLO,3,Pongangan,,,,
34.01.06.2007,KULON PROGO,6,SENTOLO,7,SENTOLO,4,Sentolo Lor,,,,
34.01.06.2007,KULON PROGO,6,SENTOLO,7,SENTOLO,5,Sentolo Kidul,,,,
34.01.06.2007,KULON PROGO,6,SENTOLO,7,SENTOLO,6,Siwalan,,,,
34.01.06.2007,KULON PROGO,6,SENTOLO,7,SENTOLO,7,Jangkang Kidul,,,,
34.01.06.2007,KULON PROGO,6,SENTOLO,7,SENTOLO,8,Jangkang Lor,,,,
34.01.06.2007,KULON PROGO,6,SENTOLO,7,SENTOLO,9,Kalibondol,,,,
34.01.06.2007,KULON PROGO,6,SENTOLO,7,SENTOLO,10,Gedangan,,,,
34.01.06.2007,KULON PROGO,6,SENTOLO,7,SENTOLO,11,Jelok,,,,
34.01.06.2007,KULON PROGO,6,SENTOLO,7,SENTOLO,12,Gunung Rawas,,,,
34.01.06.2008,KULON PROGO,6,SENTOLO,8,BANGUNCIPTO,1,Bantar Kulon,,,,
34.01.06.2008,KULON PROGO,6,SENTOLO,8,BANGUNCIPTO,2,Bantar Wetan,,,,
34.01.06.2008,KULON PROGO,6,SENTOLO,8,BANGUNCIPTO,3,Ploso,,,,
34.01.06.2008,KULON PROGO,6,SENTOLO,8,BANGUNCIPTO,4,Bantarejo,,,,
34.01.06.2008,KULON PROGO,6,SENTOLO,8,BANGUNCIPTO,5,Banaran Lor,,,,
34.01.06.2008,KULON PROGO,6,SENTOLO,8,BANGUNCIPTO,6,Banaran Kidul,,,,
34.01.07.2001,KULON PROGO,7,PENGASIH,1,TAWANGSARI,1,Janturan,,,,
34.01.07.2001,KULON PROGO,7,PENGASIH,1,TAWANGSARI,2,Menggungan,,,,
34.01.07.2001,KULON PROGO,7,PENGASIH,1,TAWANGSARI,3,Soropandan,,,,
34.01.07.2001,KULON PROGO,7,PENGASIH,1,TAWANGSARI,4,Garang,,,,
34.01.07.2001,KULON PROGO,7,PENGASIH,1,TAWANGSARI,5,Tegal Perang,,,,
34.01.07.2001,KULON PROGO,7,PENGASIH,1,TAWANGSARI,6,Kopok Wetan,,,,
34.01.07.2001,KULON PROGO,7,PENGASIH,1,TAWANGSARI,7,Kopok Kidul,,,,
34.01.07.2001,KULON PROGO,7,PENGASIH,1,TAWANGSARI,8,Kopok Kulon,,,,
34.01.07.2001,KULON PROGO,7,PENGASIH,1,TAWANGSARI,9,Bujidan,,,,
34.01.07.2001,KULON PROGO,7,PENGASIH,1,TAWANGSARI,10,Jombokan,,,,
34.01.07.2001,KULON PROGO,7,PENGASIH,1,TAWANGSARI,11,Soronanggan,,,,
34.01.07.2001,KULON PROGO,7,PENGASIH,1,TAWANGSARI,12,Siluwok Lor,,,,
34.01.07.2001,KULON PROGO,7,PENGASIH,1,TAWANGSARI,13,Siluwok Kidul,,,,
34.01.07.2002,KULON PROGO,7,PENGASIH,2,KARANGSARI,1,Dukuh,,,,
34.01.07.2002,KULON PROGO,7,PENGASIH,2,KARANGSARI,2,Kopat,,,,
34.01.07.2002,KULON PROGO,7,PENGASIH,2,KARANGSARI,3,Josutan,,,,
34.01.07.2002,KULON PROGO,7,PENGASIH,2,KARANGSARI,4,Sendang,,,,
34.01.07.2002,KULON PROGO,7,PENGASIH,2,KARANGSARI,5,Gunung Pentul,,,,
34.01.07.2002,KULON PROGO,7,PENGASIH,2,KARANGSARI,6,Ngruno,,,,
34.01.07.2002,KULON PROGO,7,PENGASIH,2,KARANGSARI,7,Suruhan,,,,
34.01.07.2002,KULON PROGO,7,PENGASIH,2,KARANGSARI,8,Blumbang,,,,
34.01.07.2002,KULON PROGO,7,PENGASIH,2,KARANGSARI,9,Kedung Tangkil,,,,
34.01.07.2002,KULON PROGO,7,PENGASIH,2,KARANGSARI,10,Kamal,,,,
34.01.07.2002,KULON PROGO,7,PENGASIH,2,KARANGSARI,11,Ringinardi,,,,
34.01.07.2002,KULON PROGO,7,PENGASIH,2,KARANGSARI,12,Cekelan,,,,
34.01.07.2003,KULON PROGO,7,PENGASIH,3,KEDUNGSARI,1,Karangasem,,,,
34.01.07.2003,KULON PROGO,7,PENGASIH,3,KEDUNGSARI,2,Karongan,,,,
34.01.07.2003,KULON PROGO,7,PENGASIH,3,KEDUNGSARI,3,Milir,,,,
34.01.07.2003,KULON PROGO,7,PENGASIH,3,KEDUNGSARI,4,Kalinongko,,,,
34.01.07.2003,KULON PROGO,7,PENGASIH,3,KEDUNGSARI,5,Cumetuk,,,,
34.01.07.2003,KULON PROGO,7,PENGASIH,3,KEDUNGSARI,6,Ngramang,,,,
34.01.07.2003,KULON PROGO,7,PENGASIH,3,KEDUNGSARI,7,Kradenan,,,,
34.01.07.2003,KULON PROGO,7,PENGASIH,3,KEDUNGSARI,8,Kedungsogo,,,,
34.01.07.2003,KULON PROGO,7,PENGASIH,3,KEDUNGSARI,9,Gletak,,,,
34.01.07.2004,KULON PROGO,7,PENGASIH,4,MARGOSARI,1,Kemiri,,,,
34.01.07.2004,KULON PROGO,7,PENGASIH,4,MARGOSARI,2,Karangtengah II,,,,
34.01.07.2004,KULON PROGO,7,PENGASIH,4,MARGOSARI,3,Karangtengah III,,,,
34.01.07.2004,KULON PROGO,7,PENGASIH,4,MARGOSARI,4,Kembang,,,,
34.01.07.2004,KULON PROGO,7,PENGASIH,4,MARGOSARI,5,Gunung Gondang,,,,
34.01.07.2004,KULON PROGO,7,PENGASIH,4,MARGOSARI,6,Kalisoko,,,,
34.01.07.2004,KULON PROGO,7,PENGASIH,4,MARGOSARI,7,Kalipetir VII,,,,
34.01.07.2004,KULON PROGO,7,PENGASIH,4,MARGOSARI,8,Kalipetir VIII,,,,
34.01.07.2005,KULON PROGO,7,PENGASIH,5,PENGASIH,1,Pengasih,,,,
34.01.07.2005,KULON PROGO,7,PENGASIH,5,PENGASIH,2,Kedunggalih,,,,
34.01.07.2005,KULON PROGO,7,PENGASIH,5,PENGASIH,3,Klampis,,,,
34.01.07.2005,KULON PROGO,7,PENGASIH,5,PENGASIH,4,Derwolo,,,,
34.01.07.2005,KULON PROGO,7,PENGASIH,5,PENGASIH,5,Kepek,,,,
34.01.07.2005,KULON PROGO,7,PENGASIH,5,PENGASIH,6,Dayakan,,,,
34.01.07.2005,KULON PROGO,7,PENGASIH,5,PENGASIH,7,Serut,,,,
34.01.07.2005,KULON PROGO,7,PENGASIH,5,PENGASIH,8,Terbah,,,,
34.01.07.2005,KULON PROGO,7,PENGASIH,5,PENGASIH,9,Tunjungan,,,,
34.01.07.2005,KULON PROGO,7,PENGASIH,5,PENGASIH,10,Ngento,,,,
34.01.07.2005,KULON PROGO,7,PENGASIH,5,PENGASIH,11,Jamus,,,,
34.01.07.2005,KULON PROGO,7,PENGASIH,5,PENGASIH,12,Clawer,,,,
34.01.07.2005,KULON PROGO,7,PENGASIH,5,PENGASIH,13,Timpang,,,,
34.01.07.2006,KULON PROGO,7,PENGASIH,6,SENDANGSARI,1,Serang,,,,
34.01.07.2006,KULON PROGO,7,PENGASIH,6,SENDANGSARI,2,Paingan,,,,
34.01.07.2006,KULON PROGO,7,PENGASIH,6,SENDANGSARI,3,Klegen,,,,
34.01.07.2006,KULON PROGO,7,PENGASIH,6,SENDANGSARI,4,Mrunggi,,,,
34.01.07.2006,KULON PROGO,7,PENGASIH,6,SENDANGSARI,5,Ngroco,,,,
34.01.07.2006,KULON PROGO,7,PENGASIH,6,SENDANGSARI,6,Secang,,,,
34.01.07.2006,KULON PROGO,7,PENGASIH,6,SENDANGSARI,7,Gegunung,,,,
34.01.07.2006,KULON PROGO,7,PENGASIH,6,SENDANGSARI,8,Pereng,,,,
34.01.07.2006,KULON PROGO,7,PENGASIH,6,SENDANGSARI,9,Girinyono,,,,
34.01.07.2006,KULON PROGO,7,PENGASIH,6,SENDANGSARI,10,Blubuk,,,,
34.01.07.2007,KULON PROGO,7,PENGASIH,7,SIDOMULYO,1,Karangasem,,,,
34.01.07.2007,KULON PROGO,7,PENGASIH,7,SIDOMULYO,2,Pendem,,,,
34.01.07.2007,KULON PROGO,7,PENGASIH,7,SIDOMULYO,3,Dukuh,,,,
34.01.07.2007,KULON PROGO,7,PENGASIH,7,SIDOMULYO,4,Banaran,,,,
34.01.07.2007,KULON PROGO,7,PENGASIH,7,SIDOMULYO,5,Nabin,,,,
34.01.07.2007,KULON PROGO,7,PENGASIH,7,SIDOMULYO,6,Secang,,,,
34.01.07.2007,KULON PROGO,7,PENGASIH,7,SIDOMULYO,7,Talun Ombo,,,,
34.01.07.2007,KULON PROGO,7,PENGASIH,7,SIDOMULYO,8,Tanggul Angin,,,,
34.01.07.2007,KULON PROGO,7,PENGASIH,7,SIDOMULYO,9,Kutogiri,,,,
34.01.07.2007,KULON PROGO,7,PENGASIH,7,SIDOMULYO,10,Watubelah,,,,
34.01.07.2007,KULON PROGO,7,PENGASIH,7,SIDOMULYO,11,Gondangan,,,,
34.01.07.2007,KULON PROGO,7,PENGASIH,7,SIDOMULYO,12,Parakan,,,,
34.01.07.2007,KULON PROGO,7,PENGASIH,7,SIDOMULYO,13,Kemaras,,,,
34.01.08.2001,KULON PROGO,8,KOKAP,1,HARGOMULYO,1,Tapen,,,,
34.01.08.2001,KULON PROGO,8,KOKAP,1,HARGOMULYO,2,Tlogolelo,,,,
34.01.08.2001,KULON PROGO,8,KOKAP,1,HARGOMULYO,3,Grindang,,,,
34.01.08.2001,KULON PROGO,8,KOKAP,1,HARGOMULYO,4,Kadigunung,,,,
34.01.08.2001,KULON PROGO,8,KOKAP,1,HARGOMULYO,5,Pucang Gading,,,,
34.01.08.2001,KULON PROGO,8,KOKAP,1,HARGOMULYO,6,Pripih,,,,
34.01.08.2001,KULON PROGO,8,KOKAP,1,HARGOMULYO,7,Tonobakal,,,,
34.01.08.2001,KULON PROGO,8,KOKAP,1,HARGOMULYO,8,Tangkisan I,,,,
34.01.08.2001,KULON PROGO,8,KOKAP,1,HARGOMULYO,9,Tangkisan II,,,,
34.01.08.2001,KULON PROGO,8,KOKAP,1,HARGOMULYO,10,Tangkisan III,,,,
34.01.08.2001,KULON PROGO,8,KOKAP,1,HARGOMULYO,11,Banjaran,,,,
34.01.08.2002,KULON PROGO,8,KOKAP,2,HARGOREJO,1,Sindon,,,,
34.01.08.2002,KULON PROGO,8,KOKAP,2,HARGOREJO,2,Penggung,,,,
34.01.08.2002,KULON PROGO,8,KOKAP,2,HARGOREJO,3,Penggung Pandu,,,,
34.01.08.2002,KULON PROGO,8,KOKAP,2,HARGOREJO,4,Penggung Anjir,,,,
34.01.08.2002,KULON PROGO,8,KOKAP,2,HARGOREJO,5,Sambeng,,,,
34.01.08.2002,KULON PROGO,8,KOKAP,2,HARGOREJO,6,Ngaseman,,,,
34.01.08.2002,KULON PROGO,8,KOKAP,2,HARGOREJO,7,Gunung Rego,,,,
34.01.08.2002,KULON PROGO,8,KOKAP,2,HARGOREJO,8,Gunung Kukusan,,,,
